"id","skill_name","level","question_type","prompt","options","correct_answer","explanation"
"94e2f635-4467-43d0-88d3-967599ac8dc7","Data Structures & Algorithms","intermediate","mcq","Which sorting algorithm has the best average-case time complexity of O(n log n) and is commonly used in practice (e.g., Timsort/quicksort hybrids)?","[""Bubble Sort"", ""Insertion Sort"", ""Quicksort"", ""Selection Sort""]","Quicksort","Quicksort's average-case partitioning gives O(n log n), making it a practical choice widely used in real-world sorting implementations."
"b8bdb4e7-72b9-42dd-8dc3-e1d35916d4e7","Data Structures & Algorithms","intermediate","text","Explain the difference between BFS and DFS graph traversal.","","BFS explores neighbors level by level using a queue (finds shortest path in unweighted graphs); DFS explores as deep as possible along a branch before backtracking, using a stack or recursion.","BFS guarantees shortest path in unweighted graphs due to level-order exploration, while DFS is often used for connectivity, cycle detection, and topological sort."
"2c76390f-9471-4377-8847-4773b2539379","Data Structures & Algorithms","intermediate","mcq","What is the average time complexity of insertion, deletion, and lookup in a hash table?","[""O(1)"", ""O(n)"", ""O(log n)"", ""O(n log n)""]","O(1)","With a good hash function and load factor, hash table operations average constant time, though worst case is O(n) with many collisions."
"5e0bf095-66b4-421e-b1ea-b52a9233a1f4","Data Structures & Algorithms","intermediate","code","What does this recursive function compute for n=5?
def f(n):
    if n <= 1:
        return n
    return f(n-1) + f(n-2)","","5 (the 5th Fibonacci number)","This is the classic naive recursive Fibonacci implementation; f(5) = f(4)+f(3) = ... = 5."
"9daa22a3-d8f6-4d8f-bb87-734511ffdbed","Data Structures & Algorithms","intermediate","mcq","What property must a Binary Search Tree (BST) maintain?","[""Left subtree values < node < right subtree values, recursively"", ""All nodes have exactly 2 children"", ""It must be perfectly balanced"", ""Nodes are stored in an array""]","Left subtree values < node < right subtree values, recursively","This ordering invariant enables O(log n) average search, insert, and delete operations in a balanced BST."
"e03c9f2f-1d18-44ed-8ba0-6e3984b86393","Data Structures & Algorithms","intermediate","text","What is dynamic programming and when is it applicable?","","DP solves problems by breaking them into overlapping subproblems and storing (memoizing) results to avoid recomputation; applicable when a problem has optimal substructure and overlapping subproblems.","DP trades memory for time by caching subproblem solutions, turning exponential naive recursion into polynomial time."
"6aa1dd0f-3557-46ac-94d1-54df2aba1b81","Data Structures & Algorithms","advanced","text","Explain how a min-heap supports an efficient priority queue and give its time complexities for insert and extract-min.","","A min-heap is a complete binary tree where each parent is <= its children; insert and extract-min are both O(log n) due to sift-up/sift-down operations, while peek-min is O(1).","The heap property combined with the tree's complete structure (array-backed) bounds the height at log n, bounding update cost."
"e37c46d2-b6f2-4d7b-93b7-d99c2e3a403f","Data Structures & Algorithms","advanced","code","What is the time and space complexity of this algorithm, and what does it do?
def longest_common_subsequence(a, b):
    dp = [[0]*(len(b)+1) for _ in range(len(a)+1)]
    for i in range(1, len(a)+1):
        for j in range(1, len(b)+1):
            if a[i-1] == b[j-1]:
                dp[i][j] = dp[i-1][j-1] + 1
            else:
                dp[i][j] = max(dp[i-1][j], dp[i][j-1])
    return dp[-1][-1]","","O(len(a) * len(b)) time and space; it computes the length of the longest common subsequence between strings a and b using bottom-up DP.","The nested loops fill an (len(a)+1) x (len(b)+1) table once, each cell computed in O(1), giving quadratic time and space."
"139bf44c-be8a-4961-a4ee-dc123aa381bb","Data Structures & Algorithms","advanced","mcq","What is the time complexity of Dijkstra's algorithm using a binary heap priority queue?","[""O(V + E)"", ""O((V + E) log V)"", ""O(V^2)"", ""O(E log E) only""]","O((V + E) log V)","Each edge relaxation may cause a heap operation costing O(log V), applied across E edges plus V heap extractions."
"940c182f-2d4e-4cb0-8be3-f624be1b53b5","Data Structures & Algorithms","advanced","mcq","What is the primary advantage of a self-balancing tree (e.g., AVL or Red-Black tree) over a plain BST?","[""It guarantees O(log n) height regardless of insertion order, avoiding worst-case O(n) degeneration"", ""It uses less memory per node"", ""It allows duplicate keys efficiently"", ""It removes the need for comparisons""]","It guarantees O(log n) height regardless of insertion order, avoiding worst-case O(n) degeneration","Without rebalancing, a BST can degrade into a linked list (O(n) operations) under sorted insertion order; self-balancing trees prevent this via rotations."
"fd5544df-d51c-4d3b-87ae-115934354b5f","Data Structures & Algorithms","advanced","code","Identify the bug: this quicksort partition can cause O(n^2) worst case on already-sorted input. Why, and how to mitigate?
def partition(arr, lo, hi):
    pivot = arr[hi]
    ...","","Always choosing the last element as pivot on sorted/reverse-sorted input causes maximally unbalanced partitions each time, giving O(n^2). Mitigate with random pivot selection or median-of-three.","A poor deterministic pivot choice degrades quicksort to quadratic time on adversarial or already-sorted inputs; randomization defends against this."
"65da46dd-813f-47c6-a72c-bf2992a9402d","Data Structures & Algorithms","advanced","text","What is the difference between a greedy algorithm and dynamic programming, and when does greedy fail?","","Greedy makes the locally optimal choice at each step without reconsidering, working only when the problem has the greedy-choice property; DP considers all subproblem combinations, correctly handling cases where local optimality doesn't guarantee global optimality (e.g., 0/1 knapsack).","Greedy algorithms are faster but only correct for problems exhibiting matroid-like/greedy-choice structure; otherwise DP is needed to guarantee optimality."
"88e56022-f5a1-4365-8c48-092c6c602235","Cloud Computing (AWS)","beginner","mcq","What does S3 stand for and what is it primarily used for?","[""Simple Storage Service, object storage"", ""Server Side Scripting Service"", ""Secure Socket Service, networking"", ""Scalable Streaming Service, video""]","Simple Storage Service, object storage","S3 is AWS's object storage service used for storing and retrieving files (objects) of any size."
"dd6f1e6d-c13d-470f-b546-7ee23ad3825a","Cloud Computing (AWS)","beginner","mcq","What is EC2 used for?","[""Running virtual servers (compute instances) in the cloud"", ""Storing static files"", ""Managing DNS records"", ""Sending emails""]","Running virtual servers (compute instances) in the cloud","EC2 (Elastic Compute Cloud) provides resizable virtual machine instances for compute workloads."
"9af72d38-10df-4917-8167-3ea7f3966dfe","Cloud Computing (AWS)","beginner","mcq","What is the purpose of an AWS IAM role?","[""To grant temporary permissions to AWS resources or users without long-term credentials"", ""To store files"", ""To route network traffic"", ""To scale EC2 instances automatically""]","To grant temporary permissions to AWS resources or users without long-term credentials","IAM roles provide temporary, assumable permissions, avoiding the need to embed long-lived access keys."
"c90eb39d-46fb-4934-8240-e963e5f03c80","Cloud Computing (AWS)","beginner","text","What is the difference between IaaS, PaaS, and SaaS?","","IaaS provides raw infrastructure (VMs, storage, networking) you manage yourself; PaaS provides a managed platform to deploy apps without managing servers; SaaS delivers fully managed software applications to end users.","Each layer abstracts away more operational responsibility, moving from infrastructure control (IaaS) to full application delivery (SaaS)."
"238a05e8-5ffa-4e01-bfd6-aaf0e8f40e9d","Cloud Computing (AWS)","beginner","mcq","Which AWS service is a fully managed relational database service?","[""RDS"", ""S3"", ""Lambda"", ""CloudFront""]","RDS","Amazon RDS (Relational Database Service) manages provisioning, patching, and backups for relational databases like MySQL and PostgreSQL."
"a8705900-ecc5-409f-ba67-7e2664d31535","Cloud Computing (AWS)","beginner","mcq","What does 'region' mean in AWS infrastructure?","[""A geographic area containing multiple isolated data centers (availability zones)"", ""A single physical server"", ""A billing category"", ""A type of storage class""]","A geographic area containing multiple isolated data centers (availability zones)","AWS regions are separate geographic locations, each composed of multiple isolated availability zones for redundancy."
